500 250000
404 219 552
433 389 319
23 280 169
93 107 405
86 170 105
219 479 583
118 11 311
492 476 893
423 259 102
196 160 478
27 22 399
157 371 219
174 271 618
454 6 295
497 213 104
332 323 453
91 388 817
34 129 2
233 43 280
494 397 177
318 57 445
381 445 220
288 54 809
393 357 954
87 297 689
203 328 672
400 48 60
462 167 513
121 93 341
178 324 918
460 40 681
51 436 319
20 108 906
408 469 164
84 289 734
228 286 814
353 393 5
102 313 111
239 149 545
45 174 301
235 35 219
174 249 163
305 21 800
165 271 158
213 373 762
459 146 895
293 432 903
201 65 53
84 172 308
30 382 819
13 172 46
131 438 265
390 262 536
189 314 287
135 401 865
401 198 399
34 204 449
241 173 690
124 4 638
372 165 546
105 392 212
209 348 911
38 466 429
322 200 281
443 248 508
168 293 404
122 370 924
104 15 862
111 315 545
409 434 642
304 79 511
345 260 208
106 35 664
378 390 905
2 89 563
290 284 269
490 209 529
369 293 662
417 171 306
478 44 402
366 264 857
104 290 801
318 358 362
493 488 757
447 109 791
38 378 965
133 478 561
295 262 749
27 54 246
366 271 36
459 32 475
305 138 857
218 436 289
390 473 260
374 332 729
70 22 497
183 175 878
122 432 208
206 311 92
304 196 332
498 132 448
459 481 366
12 68 753
254 204 423
53 134 851
189 331 480
343 161 25
23 450 929
112 439 132
198 486 229
41 308 977
394 168 375
150 495 516
204 117 567
249 96 961
398 302 418
328 402 357
163 425 716
467 119 348
71 142 922
277 336 407
227 392 42
55 61 180
267 374 107
137 187 543
184 481 175
0 84 851
184 62 285
247 369 5
45 358 79
397 487 208
409 55 204
260 401 34
397 74 401
136 152 779
132 185 142
435 22 268
476 344 986
392 14 29
320 307 557
192 131 69
407 434 515
330 324 993
17 171 504
182 175 839
14 152 888
456 355 739
203 197 244
479 247 664
82 74 53
292 476 836
272 178 247
399 89 344
202 316 227
227 436 849
414 449 77
196 361 516
414 485 326
95 451 416
359 394 799
254 277 886
355 191 833
424 294 483
198 484 935
198 403 662
449 264 634
486 60 309
104 273 502
206 103 746
373 192 848
78 477 682
235 31 511
318 129 602
423 24 545
484 433 186
25 184 945
401 106 365
4 385 101
215 424 538
32 56 423
420 237 190
459 363 813
390 142 497
436 54 198
324 297 726
172 449 3
499 31 9
64 433 61
487 477 507
308 399 638
227 95 643
44 124 220
337 276 805
203 151 282
274 467 148
473 487 578
490 333 802
436 120 167
304 250 697
396 384 15
115 255 219
443 262 605
417 130 485
153 308 209
208 178 419
21 157 613
68 368 408
61 139 838
342 151 134
477 224 886
102 412 227
12 200 763
490 30 155
71 200 803
369 112 755
371 24 193
276 46 546
288 457 857
27 476 776
481 472 540
34 7 382
104 343 18
329 417 142
59 406 993
59 68 925
383 78 429
427 331 685
485 126 279
176 43 195
148 283 342
75 59 691
78 188 663
137 178 780
60 310 67
111 179 174
393 213 979
426 414 812
67 305 472
138 377 836
180 55 965
378 89 926
257 170 749
385 331 735
109 111 300
464 153 960
263 219 619
245 60 711
12 152 43
87 35 924
394 277 787
264 470 767
416 472 361
444 194 990
233 339 37
272 282 441
101 296 23
268 429 990
296 167 628
411 298 405
312 156 406
5 167 15
89 74 612
12 336 918
484 254 235
158 164 416
38 158 982
164 75 375
334 214 242
473 359 299
226 257 227
22 199 506
60 302 60
497 353 991
378 62 356
372 383 238
93 228 979
247 480 846
228 89 906
132 247 230
456 437 898
106 302 185
131 124 249
204 256 505
382 115 193
417 328 754
298 175 356
152 493 712
192 52 188
410 24 428
237 423 431
179 240 40
4 290 852
106 87 418
128 341 688
100 88 532
9 127 957
373 473 179
381 474 205
4 244 413
227 292 31
293 401 251
50 459 230
467 400 3
247 181 248
337 111 246
417 188 725
197 184 550
455 337 206
483 431 366
376 18 994
292 164 925
251 454 713
481 270 561
202 93 751
179 168 900
367 430 430
341 319 554
268 455 659
40 226 994
152 195 220
234 225 470
231 89 162
257 419 664
421 275 720
12 23 844
56 165 776
311 451 650
67 468 932
391 307 475
286 404 288
250 208 877
380 455 53
297 173 569
312 102 75
294 487 901
219 394 150
136 28 438
124 341 766
168 410 478
280 279 450
362 301 791
78 449 936
454 49 411
275 136 863
397 421 135
398 129 436
86 100 502
396 92 408
132 428 382
186 446 764
30 464 162
170 280 788
488 38 525
23 242 991
482 224 59
210 50 569
352 123 673
340 395 696
211 105 104
239 199 203
53 63 130
457 297 247
62 316 806
143 200 313
68 433 380
116 184 562
182 266 824
321 18 87
5 486 588
327 208 429
366 321 908
48 113 917
330 316 942
491 432 544
131 256 660
419 287 292
79 63 612
424 10 73
105 238 590
421 99 925
279 496 393
135 164 503
26 360 761
55 480 812
257 171 819
217 266 723
102 66 191
154 437 582
308 69 381
411 272 568
492 169 112
260 360 616
365 475 369
110 440 830
417 179 9
99 310 707
211 291 61
387 470 528
131 361 930
132 125 740
433 71 387
325 64 527
34 142 89
341 93 902
274 174 924
380 457 766
170 54 391
223 250 397
285 143 398
268 65 922
185 213 345
343 63 147
495 330 534
231 138 738
363 289 272
221 47 903
245 216 139
7 64 562
437 115 589
10 226 265
151 81 450
267 334 703
270 97 160
183 406 723
427 135 420
108 422 795
58 27 301
119 455 29
352 76 450
331 267 228
423 125 520
287 394 516
120 238 21
231 441 242
45 445 104
416 320 760
312 118 929
274 180 499
158 421 979
205 394 422
10 341 393
433 244 502
368 303 648
366 243 822
387 47 148
278 96 88
61 425 647
491 445 160
175 210 574
376 222 69
234 382 765
17 277 968
387 139 460
438 187 710
96 162 363
271 302 576
309 273 292
143 71 597
449 496 9
373 128 158
439 32 8
259 85 597
66 354 642
318 461 473
486 360 309
220 171 4
166 237 953
137 257 606
93 124 787
402 383 625
498 458 189
64 73 703
326 434 944
81 367 783
74 70 872
44 174 794
71 158 666
482 485 268
405 220 266
435 81 363
118 319 741
476 299 528
332 406 424
38 72 133
160 103 543
32 111 361
364 436 5
494 405 489
21 212 92
367 387 606
317 151 640
359 349 13
397 390 187
60 162 499
241 85 134
444 200 675
417 238 961
341 395 703
476 271 70
495 22 653
434 133 758
136 194 592
310 385 703
139 374 520
429 238 815
291 405 207
369 119 729
66 481 994
167 221 133
259 31 177
336 407 663
318 398 242
13 176 809
41 423 683
87 137 362
294 420 823
326 285 714
184 446 715
442 258 335
101 441 381
265 431 913
342 455 389
319 394 570
499 179 729
455 27 484
49 67 414
171 383 888
13 199 683
292 388 439
242 52 324
343 170 787
17 176 375
13 205 58
369 80 902
162 469 262
249 27 840
46 459 151
477 288 157
358 80 170
483 59 245
466 244 502
53 366 683
300 104 724
142 275 984
174 80 965
317 285 876
315 278 13
233 315 949
362 493 936
298 70 66
128 422 68
267 342 51
417 71 103
370 50 952
433 289 978
293 348 115
338 352 452
479 207 71
319 269 4
306 283 490
465 474 88
171 278 374
326 307 372
177 458 979
96 198 531
32 162 250
249 95 306
176 286 863
285 108 995
264 106 729
0 337 613
147 424 627
247 153 805
476 343 26
485 164 772
57 129 99
1 142 278
88 466 686
86 321 451
479 211 643
0 156 771
115 271 611
498 229 794
38 113 656
43 142 182
164 239 790
98 174 670
480 158 43
20 27 419
247 97 857
446 91 794
50 254 571
48 139 883
493 72 819
408 147 449
278 178 186
410 14 733
8 116 35
456 393 695
330 446 79
68 270 68
330 91 348
127 161 221
384 6 173
493 326 22
335 466 668
78 312 975
154 490 459
321 188 995
227 498 692
219 360 338
318 168 183
475 318 476
199 406 47
4 28 119
316 229 219
65 286 641
46 19 380
83 292 223
498 185 695
299 89 744
334 103 895
455 158 200
242 25 869
63 84 121
290 276 343
191 439 333
111 366 105
491 49 747
57 54 59
395 191 478
180 2 426
37 124 954
323 53 647
60 414 54
466 385 53
464 458 416
238 397 350
201 422 22
222 195 780
208 156 51
184 379 8
478 309 948
297 457 74
216 100 111
85 464 22
79 17 226
29 311 403
175 32 9
402 413 200
27 153 752
58 289 776
316 491 811
428 72 722
94 170 788
221 96 417
242 63 789
8 213 455
131 86 394
392 125 94
335 297 666
72 277 533
153 419 224
240 99 680
118 56 340
7 202 912
467 370 633
75 10 584
113 259 518
326 44 267
244 296 217
398 451 103
173 487 303
270 164 758
360 301 426
131 310 550
245 287 563
215 471 985
333 24 255
492 201 555
373 362 60
327 436 892
11 357 967
134 490 491
306 96 97
350 300 75
123 481 603
206 349 309
95 459 381
233 38 712
337 39 465
394 187 645
393 75 32
136 176 929
274 281 990
299 65 564
198 458 331
207 490 672
53 196 647
18 156 445
106 452 636
167 491 743
42 493 894
4 266 698
318 335 784
75 479 861
369 84 660
80 436 585
414 236 456
297 230 834
339 283 484
103 123 963
335 170 240
232 290 262
77 63 629
450 166 179
137 329 190
278 2 960
462 371 652
329 101 917
238 231 802
102 331 641
69 166 831
412 373 562
403 408 376
464 383 435
195 450 701
48 115 904
493 286 951
97 446 147
61 0 523
6 116 328
64 409 715
82 293 754
8 294 658
458 338 971
340 206 563
89 356 888
90 190 601
292 259 473
434 224 893
143 139 799
26 322 495
39 196 650
273 217 714
389 241 75
314 410 198
133 217 160
120 74 886
397 331 872
353 60 299
336 160 956
317 421 152
33 252 250
376 287 21
39 312 878
252 296 457
278 441 414
451 216 266
383 392 606
65 319 264
261 392 214
237 34 889
312 62 286
195 446 307
64 423 421
172 42 902
54 4 688
22 491 672
73 352 822
488 209 342
78 149 74
179 160 838
370 85 868
122 363 101
394 399 289
165 166 324
20 402 5
367 226 819
340 469 497
20 183 550
462 284 183
310 190 511
382 300 463
168 154 22
379 192 399
477 79 257
2 145 506
499 450 991
66 407 996
325 468 702
38 178 452
400 340 92
75 397 36
401 253 676
473 362 753
212 306 713
404 180 619
322 169 382
210 147 487
39 337 440
250 156 547
18 468 831
100 110 838
174 277 569
344 428 475
371 409 693
303 418 822
129 25 718
267 325 227
471 318 400
428 246 187
454 61 983
454 155 527
137 98 247
431 406 45
326 150 28
262 496 557
499 403 24
133 80 743
178 60 604
41 332 827
401 356 501
131 319 722
262 92 643
269 302 56
58 399 278
344 338 740
377 488 861
239 199 148
226 471 890
140 381 459
298 50 55
467 83 476
209 312 852
50 75 29
248 294 98
445 443 32
211 324 277
319 377 511
292 5 492
380 304 255
175 60 157
374 289 456
349 491 92
402 461 13
40 442 534
449 485 184
5 267 269
325 232 333
106 140 608
414 391 690
136 301 876
97 204 620
249 301 785
407 105 756
136 125 776
324 318 173
434 476 619
103 86 712
496 77 969
66 336 528
290 106 824
84 178 102
321 329 602
327 284 972
130 86 852
14 209 753
295 257 581
382 332 94
244 251 311
311 218 48
319 485 932
162 197 139
181 111 909
448 322 438
78 138 10
371 5 771
457 48 868
178 27 416
139 156 238
238 407 838
335 141 254
46 164 199
17 459 941
451 170 323
186 66 954
76 106 683
120 99 856
111 29 339
280 165 837
461 257 156
89 288 506
474 427 375
84 352 698
299 324 907
412 467 6
166 155 387
1 486 200
72 468 338
471 156 295
491 28 430
164 418 49
103 3 593
305 193 428
44 120 271
357 492 72
151 346 534
159 108 758
352 252 134
426 331 221
308 175 282
38 53 967
491 241 306
409 383 336
363 263 908
445 187 45
79 396 216
207 469 881
277 188 811
216 322 260
221 45 358
417 43 836
297 369 802
52 276 797
497 382 765
338 355 911
409 151 528
488 240 984
233 396 637
72 452 966
56 381 546
330 477 734
302 152 134
332 115 33
424 263 660
325 496 149
1 223 498
55 359 28
273 0 840
275 67 212
265 319 771
1 493 905
65 8 471
192 241 560
405 330 800
391 246 642
429 26 414
411 214 919
95 151 684
278 191 629
155 113 259
456 213 405
201 491 38
39 149 148
463 475 702
184 267 331
135 472 369
494 146 143
456 363 369
281 313 821
251 27 335
246 375 381
481 263 972
321 345 550
78 373 992
494 95 220
180 105 879
372 286 668
379 323 258
166 83 873
422 322 502
115 264 482
294 288 966
90 41 158
434 465 296
446 250 106
418 240 653
284 274 956
438 255 607
460 391 606
360 113 245
11 298 521
490 331 552
135 219 521
375 38 423
84 343 690
217 433 676
347 273 184
266 344 209
22 99 431
485 400 982
133 143 380
304 319 121
28 92 987
338 60 864
331 295 323
28 44 437
352 177 863
465 438 575
147 195 220
14 426 593
350 198 959
341 166 561
206 255 284
141 272 768
92 82 773
161 59 946
457 87 617
435 213 797
171 341 838
329 94 653
245 169 714
186 469 728
186 220 284
134 188 973
110 60 882
471 69 854
238 307 40
99 46 500
66 355 883
67 116 521
460 50 365
350 324 636
332 304 647
407 169 93
485 78 748
476 127 485
486 124 745
417 177 283
139 123 963
182 451 178
398 225 410
49 196 16
16 20 299
323 476 797
238 48 958
294 73 239
429 260 539
168 288 977
152 137 90
61 385 154
15 374 918
24 13 38
64 273 545
160 59 194
254 70 654
385 322 592
286 326 155
402 227 460
357 408 478
145 262 682
393 352 88
353 322 437
30 287 365
409 408 300
84 485 633
478 388 647
99 174 994
379 399 296
287 425 17
484 435 847
62 71 293
117 233 239
164 127 287
94 169 325
230 257 23
174 318 270
120 330 623
130 329 485
295 456 310
236 365 841
437 469 403
271 479 498
366 448 986
120 487 421
63 364 987
217 426 933
22 147 854
262 487 681
365 70 104
20 408 761
71 64 938
290 265 857
275 174 660
378 421 171
350 452 977
38 367 919
261 152 380
78 370 204
210 361 487
376 125 943
304 4 638
314 413 698
470 374 192
493 86 760
132 94 890
168 147 748
248 374 91
49 439 396
201 29 778
449 301 278
178 261 767
376 380 262
291 131 804
464 484 590
14 363 876
186 259 857
370 49 593
0 294 86
131 492 54
395 235 128
493 250 446
194 142 264
81 328 842
493 257 700
464 261 184
223 141 569
4 79 163
361 194 137
222 406 290
199 3 534
464 394 939
385 143 940
232 104 314
129 430 655
82 361 999
65 401 50
249 395 22
47 414 774
296 279 673
295 38 731
475 193 472
416 210 452
100 219 885
53 195 941
133 83 241
98 165 860
456 276 28
311 323 111
400 96 919
313 317 4
257 169 188
439 3 886
274 352 740
8 138 687
38 77 134
473 143 392
14 320 405
308 179 197
32 166 301
325 348 184
102 81 494
133 162 617
404 90 959
143 469 298
385 426 43
270 264 371
467 254 711
127 184 802
90 58 383
227 447 646
400 199 959
148 2 20
31 280 526
349 136 661
391 315 774
479 428 49
68 471 287
186 263 148
252 399 353
329 438 807
86 201 438
344 69 961
464 402 611
306 453 838
66 222 650
222 333 985
96 293 763
358 481 844
487 279 13
409 189 837
398 225 744
466 373 264
199 128 43
482 57 921
325 160 88
408 93 762
214 278 255
184 39 776
265 183 506
486 55 541
169 465 485
103 322 923
21 388 524
83 348 378
438 377 785
442 280 272
435 120 736
195 460 578
263 456 17
483 101 183
370 460 511
30 75 660
279 232 754
243 353 569
147 260 998
308 249 958
445 299 915
270 191 14
71 85 724
120 26 651
36 412 185
201 13 562
183 179 320
394 426 420
426 162 593
15 386 307
251 15 393
387 114 979
9 89 23
335 434 524
82 370 477
92 277 812
455 124 242
320 319 565
298 489 646
208 352 247
123 390 780
78 164 879
190 483 905
414 30 122
71 120 470
495 105 297
11 473 713
313 345 967
363 435 686
354 17 789
141 268 570
8 232 8
144 466 886
485 190 652
208 121 685
168 461 327
220 326 88
233 3 460
372 447 191
327 324 709
417 156 214
207 359 241
360 282 265
3 31 500
86 12 202
477 481 907
137 478 211
90 92 802
240 273 436
357 464 192
204 189 902
334 451 693
495 211 88
352 160 122
241 198 362
421 125 784
152 362 338
487 438 46
305 186 179
456 207 986
6 261 956
453 120 27
146 362 629
190 321 63
183 376 15
465 248 207
426 94 9
388 17 331
137 340 574
60 199 876
316 243 340
421 453 18
36 442 740
427 489 538
410 240 562
221 365 995
346 477 7
244 382 244
47 283 540
483 57 925
51 65 313
189 321 536
194 326 616
471 416 904
15 151 288
140 348 760
283 426 472
67 135 731
79 375 379
350 91 669
227 422 700
493 88 838
244 458 751
246 399 304
121 76 864
196 14 340
303 253 859
332 434 551
426 449 309
468 184 787
492 251 290
25 147 716
179 102 759
18 225 556
405 325 182
83 194 150
398 380 860
489 203 837
190 233 656
231 489 803
456 28 454
193 340 590
368 78 469
8 160 779
138 406 890
85 445 218
451 371 352
447 243 196
86 169 621
297 96 308
79 421 326
141 257 286
191 244 435
271 204 583
215 189 919
310 207 211
85 423 718
367 172 191
314 352 928
246 326 33
326 158 725
334 324 393
240 380 881
210 411 913
167 58 665
471 414 12
403 255 782
356 289 838
409 105 130
476 463 524
199 142 793
28 239 478
86 487 33
208 393 40
148 277 310
288 180 360
394 117 46
266 363 318
408 348 370
411 208 109
305 130 322
371 382 987
158 106 44
414 374 506
60 392 592
7 262 242
31 24 951
150 384 577
220 441 81
358 480 937
285 321 903
302 15 865
351 319 399
294 306 22
221 333 452
156 87 215
370 60 745
259 72 197
38 365 497
469 150 325
112 171 128
143 48 814
269 178 643
179 339 925
385 58 838
309 38 639
117 492 118
489 274 717
344 348 826
261 280 599
278 200 169
312 11 155
366 221 600
393 468 350
435 262 819
237 480 726
106 162 140
164 162 809
382 109 621
394 223 8
150 483 770
235 404 376
358 476 154
446 385 251
3 280 100
208 239 508
241 360 472
185 301 327
427 103 164
415 36 390
337 50 962
82 56 274
441 298 364
273 283 244
397 186 375
497 172 386
250 7 573
253 121 586
35 427 977
133 425 391
339 138 310
7 351 706
457 421 98
458 291 605
126 32 594
153 238 826
298 11 963
409 148 321
240 60 75
9 151 161
211 325 263
242 463 159
322 324 167
183 77 584
140 17 832
60 490 188
32 405 174
372 232 835
117 328 316
306 459 737
253 118 986
84 9 59
104 370 834
48 308 595
443 428 652
422 457 492
429 478 258
454 184 515
462 230 289
161 84 985
369 485 871
146 482 950
201 325 746
425 205 368
428 11 117
477 370 126
307 435 475
210 439 653
87 498 658
392 338 452
166 200 47
266 194 97
251 12 735
27 424 768
62 115 979
461 414 561
16 5 868
400 35 162
311 275 554
430 90 876
72 241 378
175 90 307
106 196 984
99 408 918
362 353 217
56 484 758
442 403 971
105 330 157
404 157 956
255 342 38
321 88 380
20 119 902
166 128 940
275 215 228
474 465 7
18 88 873
266 344 583
156 20 564
253 458 132
126 156 734
341 457 367
160 101 474
495 29 933
458 346 609
322 128 851
421 486 871
25 287 809
222 167 169
123 239 164
338 119 543
473 221 21
494 74 652
166 226 192
469 303 152
226 286 650
10 95 937
471 164 547
115 82 615
30 67 670
369 295 532
190 367 812
73 169 420
314 479 739
113 424 260
254 231 429
9 104 57
425 114 861
255 137 861
235 481 22
268 4 368
407 282 556
252 283 824
445 291 775
95 453 340
260 407 171
250 423 720
468 203 431
353 16 86
479 28 477
85 375 70
418 421 663
499 164 320
416 309 574
221 49 270
402 15 122
9 389 883
389 333 372
228 364 926
416 103 230
103 113 247
498 147 145
458 27 103
9 393 99
180 281 529
109 451 295
462 23 333
53 462 890
34 104 185
459 276 990
395 136 770
46 235 326
169 249 574
203 439 694
56 371 786
211 27 158
21 122 95
492 258 126
197 185 775
211 53 49
5 114 511
374 184 596
230 70 501
318 398 280
52 259 93
396 160 646
222 445 107
206 429 406
387 476 319
289 314 203
54 445 590
210 367 126
286 89 625
452 415 987
240 152 476
304 187 584
156 417 708
409 16 714
82 307 381
122 51 308
300 211 75
475 145 90
388 334 201
236 74 191
27 39 140
495 330 665
141 465 382
76 96 651
156 248 431
402 183 841
62 281 579
85 389 16
27 17 84
180 284 213
473 108 304
474 230 64
15 342 225
495 186 269
488 492 351
189 388 456
287 46 338
30 130 396
71 49 762
371 148 520
79 426 543
