800 319681
551 114 150
671 343 672
739 79 825
331 612 536
610 591 256
138 669 407
360 141 791
302 230 290
761 495 504
8 459 590
348 174 124
213 208 615
746 268 976
720 348 844
55 72 523
775 492 744
188 637 102
113 679 972
599 527 373
343 460 904
377 359 435
726 454 244
542 602 597
171 778 25
343 685 605
364 118 32
134 519 176
171 212 170
433 326 305
67 289 107
673 234 661
357 505 955
284 270 55
48 439 569
662 297 969
648 781 706
590 463 642
230 736 234
405 368 177
461 729 968
543 85 378
38 177 957
614 682 521
25 82 707
546 153 469
750 345 768
103 227 611
89 760 125
705 202 268
590 252 161
590 639 189
170 692 543
478 280 29
18 332 999
234 317 362
67 438 818
125 331 761
690 484 821
707 20 137
412 655 69
479 488 335
584 744 415
341 698 619
431 565 105
497 549 240
787 326 1
791 182 14
755 296 511
181 583 599
755 13 357
97 513 123
161 672 484
361 755 268
150 65 323
163 461 960
496 60 469
423 497 814
615 320 872
136 529 530
308 387 711
358 398 75
719 485 942
227 190 604
620 158 407
300 206 218
707 304 528
675 487 248
467 74 72
650 460 319
358 773 79
372 408 854
295 164 856
790 627 349
709 476 451
567 455 611
364 714 111
122 71 734
186 412 54
610 188 449
256 401 151
192 341 16
300 51 299
298 482 409
32 231 386
324 81 577
59 393 498
784 377 580
399 697 89
315 48 373
327 518 646
347 350 917
400 693 567
415 422 344
562 486 202
682 439 611
249 315 949
591 337 477
43 66 978
793 608 394
281 659 989
473 139 969
342 283 572
477 627 858
562 750 281
419 114 580
585 465 154
125 257 179
469 361 790
733 254 348
267 145 513
470 139 594
246 48 519
340 661 740
565 206 752
214 275 796
443 172 973
531 353 179
650 183 644
181 349 883
769 71 394
3 400 290
715 235 196
542 535 196
240 530 542
8 414 571
799 288 556
53 174 217
625 192 712
644 516 682
494 440 617
282 265 259
436 66 286
661 410 295
164 374 728
75 386 879
67 725 851
659 472 213
532 558 6
785 188 469
723 383 391
521 369 525
324 605 603
685 518 911
488 693 440
643 243 393
542 303 826
186 229 715
238 202 652
73 281 439
389 580 118
223 506 498
484 428 933
399 370 768
681 280 719
496 290 135
280 730 835
453 247 656
579 364 730
73 51 729
492 287 314
521 753 302
468 349 241
786 208 258
714 207 326
564 360 158
426 349 504
355 664 808
653 101 818
375 724 252
726 558 423
595 789 735
225 647 651
549 353 220
446 350 110
517 75 870
709 548 409
648 475 521
304 378 819
628 72 178
208 283 501
428 79 753
551 244 519
332 258 480
792 268 413
577 206 305
184 561 457
774 549 66
98 502 914
462 491 398
269 266 707
172 449 487
484 80 311
336 436 727
750 290 0
64 272 142
398 645 822
274 752 173
636 505 644
561 353 811
738 9 171
721 479 793
83 461 59
13 418 740
80 713 533
545 797 557
26 553 331
520 40 159
698 629 656
322 492 833
548 335 676
711 435 423
75 597 48
490 128 527
635 169 321
470 499 109
409 135 183
17 1 609
671 476 984
746 213 103
62 1 468
150 613 940
166 549 172
676 512 859
291 433 982
166 497 925
368 3 933
465 193 712
662 368 67
527 396 124
161 60 456
605 233 843
107 396 744
500 152 456
264 316 491
95 368 711
781 626 76
11 138 884
26 92 222
124 324 424
551 484 813
587 164 571
479 141 801
628 453 5
380 231 174
152 474 123
65 431 781
296 169 155
190 660 749
451 32 589
242 308 115
255 762 952
225 492 704
210 162 406
153 669 334
240 704 46
521 375 90
513 33 656
56 582 75
303 91 530
688 625 485
561 605 895
519 632 841
360 278 980
402 87 52
178 301 165
495 700 263
589 174 734
206 180 356
456 748 444
287 745 500
161 547 730
605 111 343
649 679 838
254 489 660
692 454 146
52 558 243
53 153 809
713 582 548
149 568 412
107 53 83
270 85 201
430 241 97
423 15 621
460 686 776
505 270 937
428 712 154
545 721 710
252 694 552
663 86 301
141 472 978
684 531 554
53 625 720
123 653 392
199 118 830
640 252 818
306 195 272
364 695 402
558 426 601
430 604 763
794 8 724
793 309 272
311 624 470
525 31 874
707 584 429
101 189 647
473 122 353
774 76 402
425 128 948
698 128 63
677 413 134
535 748 346
157 653 376
24 63 573
574 268 409
628 597 730
753 203 506
107 164 539
300 392 486
563 510 862
540 125 310
730 484 414
378 762 916
533 685 404
689 389 681
678 222 210
89 244 181
686 373 23
279 51 422
563 680 566
645 489 295
408 678 0
561 658 609
178 264 878
738 143 2
569 501 987
269 216 972
154 114 647
623 253 62
668 794 614
421 43 968
158 489 42
58 222 173
327 517 714
40 144 216
408 52 253
198 550 457
446 31 406
252 206 725
690 256 99
442 456 330
194 193 86
382 753 682
219 221 926
153 580 318
645 612 542
232 752 888
531 579 704
216 645 875
482 73 793
448 147 787
154 454 774
308 305 241
539 718 241
433 501 316
104 564 428
628 101 716
65 505 358
112 762 503
270 158 347
177 206 332
143 775 273
227 137 755
302 141 924
412 688 509
150 200 10
738 409 880
238 270 443
143 286 377
256 707 47
309 727 28
359 170 165
250 584 751
498 499 473
84 441 301
147 484 882
147 396 606
645 254 410
302 280 498
300 62 704
722 408 461
169 492 952
309 173 35
377 411 292
530 420 682
156 671 629
119 89 809
474 444 89
711 719 835
8 188 165
420 432 669
94 345 647
637 559 124
483 173 843
119 690 441
47 595 245
660 793 165
624 94 587
242 184 571
282 322 622
185 325 7
1 796 862
317 311 897
764 7 345
651 604 760
65 414 633
238 337 518
557 476 217
233 28 494
700 366 213
690 235 200
739 92 853
45 138 755
586 198 557
491 272 289
599 44 474
128 88 914
231 341 548
675 312 237
244 342 727
753 445 207
429 461 354
14 539 925
449 10 660
242 501 394
132 780 421
104 504 541
150 411 512
624 594 897
521 707 524
679 416 643
521 363 348
449 209 469
762 738 294
199 354 812
93 403 554
530 397 466
214 149 312
759 200 617
173 576 819
556 569 748
52 616 847
10 402 548
443 575 806
53 336 957
622 336 586
327 111 394
517 25 71
125 707 560
460 625 83
508 274 656
187 614 546
127 168 150
120 386 335
462 688 175
664 750 998
681 22 960
503 179 611
666 575 741
680 347 592
338 221 545
53 196 996
499 298 34
541 720 549
259 779 358
289 714 899
630 128 427
748 609 785
716 324 92
20 650 982
511 49 53
473 632 869
284 245 319
555 142 384
246 650 957
763 123 458
270 333 283
195 700 650
262 475 318
796 236 188
464 453 564
779 156 761
500 179 437
152 797 41
344 444 793
111 560 553
237 7 211
694 19 587
294 698 158
326 759 152
211 460 70
350 456 577
326 83 366
507 269 753
788 337 922
514 759 289
574 279 844
138 723 461
641 11 772
342 74 140
347 201 175
81 678 308
97 589 168
33 493 553
85 425 427
294 350 503
695 295 347
323 361 393
439 527 845
502 85 253
503 678 777
40 89 753
140 573 510
370 67 487
589 186 504
444 132 168
490 74 107
145 265 815
80 266 872
107 85 137
219 77 207
619 497 785
676 101 659
501 551 233
94 256 750
539 618 141
194 638 495
713 108 33
501 572 22
17 767 463
555 432 947
773 30 765
580 296 144
62 248 562
555 521 301
672 413 535
398 636 506
391 635 281
447 390 611
138 265 266
515 315 726
180 532 710
429 602 726
697 122 397
751 693 666
33 169 394
378 135 762
735 576 429
554 787 466
559 121 67
439 158 141
335 221 682
690 504 365
584 503 855
744 178 706
409 607 392
16 412 593
567 354 778
758 279 877
497 73 729
755 215 956
515 311 662
768 233 392
709 514 486
710 545 454
365 163 801
466 198 129
132 284 744
268 660 372
137 764 13
421 503 913
611 390 689
94 577 313
297 566 440
723 696 853
549 492 675
266 340 684
776 317 351
117 346 826
774 518 375
436 311 454
700 617 91
782 516 290
479 177 459
431 568 503
740 189 107
637 141 191
10 408 705
288 633 115
793 45 692
488 397 851
565 115 728
338 649 567
129 88 453
339 476 728
467 391 611
613 640 360
91 405 160
516 121 791
133 528 412
376 145 361
536 777 366
31 738 39
537 430 192
485 148 727
185 760 504
784 317 140
13 421 193
439 336 261
89 249 246
794 620 704
761 614 422
469 485 261
282 594 451
143 190 848
727 249 233
721 603 981
635 342 262
121 606 631
489 735 874
136 635 660
573 324 285
514 539 232
243 403 56
762 508 981
380 81 125
604 525 349
142 442 227
87 705 20
699 317 474
675 590 689
770 714 617
250 548 69
752 603 875
662 115 926
579 44 688
610 508 130
274 50 278
579 697 570
772 586 768
587 564 465
182 147 459
557 520 752
511 589 339
282 409 536
465 499 270
784 690 743
383 592 392
572 159 586
393 726 57
739 124 155
49 45 613
200 590 139
741 448 95
784 167 39
647 235 359
3 272 93
626 233 324
48 606 342
516 589 3
569 236 351
462 578 790
630 300 938
312 673 81
76 609 166
34 196 735
25 569 157
379 9 174
93 10 367
391 777 175
218 515 213
221 296 262
616 374 863
480 687 531
488 509 633
437 40 598
360 562 965
150 509 283
700 516 818
182 774 711
753 1 421
255 494 837
714 746 668
689 219 611
759 157 4
472 82 705
329 300 373
795 158 288
486 492 195
425 638 587
147 26 242
46 536 470
550 510 555
528 248 176
20 374 630
144 786 986
276 171 851
325 229 512
247 237 677
23 751 17
424 162 641
367 174 59
99 696 591
127 649 259
125 73 416
137 27 246
114 706 480
18 796 773
338 790 72
752 367 738
417 430 118
747 138 236
453 387 718
634 41 581
194 753 230
334 248 956
318 233 78
300 71 484
755 796 462
729 569 131
565 597 290
167 358 670
551 579 998
55 214 668
353 153 178
14 352 806
389 99 677
332 11 28
457 579 458
269 791 404
433 36 904
220 398 283
677 113 614
363 518 574
617 311 459
141 21 144
686 51 68
739 346 663
556 710 517
94 425 472
596 771 747
541 661 149
756 181 592
511 406 464
721 86 280
249 646 586
332 36 228
562 252 118
739 15 193
609 126 547
437 597 67
259 649 913
224 415 459
685 726 194
642 148 773
39 488 481
437 641 880
503 1 504
282 537 973
93 153 497
373 253 85
99 185 912
608 584 58
555 299 421
335 3 282
273 404 92
84 599 194
66 534 344
718 641 825
717 664 296
717 456 899
156 744 650
28 717 754
366 457 61
38 596 3
713 132 486
612 20 354
66 448 747
732 223 431
149 232 371
206 108 171
337 47 959
689 327 866
710 403 870
405 629 228
498 468 550
755 582 627
736 287 562
527 243 694
113 478 786
86 385 732
421 795 448
294 399 996
461 681 612
108 301 626
96 691 480
553 768 528
502 562 787
303 443 244
453 91 51
108 430 817
264 599 845
143 253 885
132 738 962
22 709 849
636 721 643
21 555 788
524 277 994
316 197 150
661 720 997
267 315 15
476 538 470
457 482 882
556 19 635
286 113 960
383 290 289
356 250 375
205 3 975
104 479 39
118 387 513
67 402 873
64 250 323
437 277 631
256 21 354
679 715 429
643 730 370
586 400 678
786 675 897
658 410 222
316 3 802
730 29 95
276 101 602
491 330 689
192 115 391
60 0 328
558 53 427
239 490 755
12 296 300
482 200 181
424 281 351
295 754 919
785 588 390
288 239 483
616 318 35
368 68 546
717 376 110
637 217 477
421 212 450
499 320 731
339 252 49
555 54 525
775 239 952
356 595 905
167 413 632
377 75 576
436 283 139
383 508 914
522 564 436
730 495 838
765 455 942
345 371 647
673 589 726
47 285 583
689 277 324
741 357 200
105 318 179
681 95 85
355 408 673
125 604 863
379 118 619
195 229 389
773 593 140
277 417 240
122 659 977
544 766 302
568 210 221
770 782 162
65 306 347
748 8 147
633 738 330
154 263 769
57 570 333
145 480 494
433 710 910
392 210 411
204 462 357
512 554 948
410 323 942
517 355 674
439 21 30
551 491 483
208 171 854
19 542 776
121 23 849
155 600 586
418 493 10
380 17 372
758 167 788
483 247 254
327 632 852
786 118 66
119 719 131
41 45 230
58 18 91
679 773 352
338 372 665
196 355 828
726 279 991
217 727 794
482 119 911
521 334 734
473 669 573
336 371 676
670 652 985
320 585 985
109 345 288
343 204 316
233 707 405
212 275 865
638 320 26
128 148 642
2 713 885
120 705 972
427 720 772
781 67 767
608 570 57
634 131 607
548 542 699
715 261 753
513 214 217
364 178 925
178 735 436
275 564 674
742 589 266
628 10 402
782 306 939
299 23 583
4 299 349
282 9 73
752 94 101
645 475 225
607 558 242
734 154 529
240 755 946
40 258 785
211 533 620
122 603 445
514 422 275
98 658 457
82 440 247
56 22 283
398 537 90
674 436 715
707 489 33
388 534 470
55 681 579
465 325 71
607 208 800
592 697 744
556 702 335
479 23 561
49 443 335
147 371 925
590 673 656
197 382 544
50 327 459
769 563 22
783 395 306
336 118 105
694 267 574
201 294 509
772 358 155
433 97 585
367 625 427
598 167 196
542 412 976
204 683 651
10 522 738
289 492 766
539 313 644
359 542 657
585 301 636
740 451 445
509 351 331
532 77 511
128 243 50
89 66 511
504 556 494
22 13 370
635 305 892
70 331 923
294 485 542
0 190 652
6 424 565
148 141 722
323 655 557
751 315 71
258 523 21
328 503 565
324 473 53
145 550 593
707 783 620
139 728 681
508 655 893
238 768 295
7 369 307
345 452 494
478 724 602
264 585 518
118 675 44
589 283 194
412 470 404
148 797 459
358 319 481
262 270 579
308 15 679
559 751 980
798 166 913
337 139 747
211 369 113
437 288 523
724 412 291
751 252 498
730 556 847
738 272 520
89 439 679
650 625 193
269 377 520
493 304 16
286 456 238
351 560 208
757 610 658
616 563 774
476 469 632
442 211 595
660 216 308
720 431 740
248 379 648
776 565 610
471 137 455
230 344 133
385 14 800
193 738 892
132 429 291
488 722 67
2 489 153
173 439 396
768 298 788
608 695 144
427 249 243
681 716 65
642 561 848
74 257 679
760 363 912
680 508 268
198 724 316
353 13 923
82 317 691
329 239 109
457 199 276
629 72 846
528 49 79
589 625 603
702 472 257
96 495 477
666 738 52
21 145 64
59 576 511
554 764 353
610 73 868
659 78 29
550 649 198
478 723 333
236 360 736
122 38 238
91 15 626
171 316 516
468 795 287
1 9 836
190 799 985
53 24 215
216 496 452
597 274 963
142 349 255
209 562 833
196 646 290
692 27 686
743 750 833
659 8 339
209 436 142
652 410 910
91 522 236
266 27 356
117 3 965
723 191 148
96 104 970
400 78 404
507 215 206
16 210 132
134 453 708
340 646 715
170 59 921
356 650 214
535 214 283
364 210 579
590 779 995
169 734 537
660 414 133
639 34 864
603 644 555
188 641 534
597 368 4
501 245 135
57 111 862
749 246 782
168 480 156
689 126 228
528 89 343
160 700 11
783 680 659
559 514 73
160 445 413
417 121 479
616 701 618
202 282 239
130 575 125
422 23 107
756 153 22
226 770 675
395 127 928
535 307 596
458 334 839
482 304 755
384 538 971
27 171 35
173 710 979
254 754 153
248 52 452
390 149 133
356 669 618
182 274 699
757 131 205
567 121 415
333 460 781
781 465 105
268 79 362
792 128 104
390 17 123
759 593 17
464 64 496
220 704 326
283 462 50
763 527 302
690 434 487
583 27 714
573 622 570
297 485 725
644 133 821
106 496 212
267 634 142
654 649 711
581 403 519
728 7 364
672 361 146
754 102 745
193 76 23
208 526 975
558 600 736
127 2 51
209 504 610
143 559 100
126 217 428
744 12 284
607 260 638
57 207 428
67 90 739
542 518 133
66 472 520
498 499 899
2 284 547
676 662 10
411 568 630
417 733 819
515 114 289
781 257 625
678 405 681
177 368 328
357 234 411
702 491 220
638 767 955
559 94 549
393 489 981
575 166 568
662 319 467
188 20 567
331 642 680
733 380 41
720 458 10
482 175 869
144 777 132
5 490 158
170 225 987
19 326 96
87 436 505
700 574 131
87 727 225
177 450 377
718 418 171
774 701 397
783 231 48
509 29 437
167 150 389
561 532 197
88 666 392
261 164 827
348 58 70
481 155 230
474 455 32
382 176 914
212 458 365
713 26 420
108 200 68
199 391 516
758 385 74
230 265 348
563 389 197
383 401 284
744 759 983
181 764 483
519 150 13
301 377 370
496 274 960
477 365 612
63 601 734
509 618 366
204 267 232
175 623 102
220 293 168
314 278 324
302 783 760
702 691 148
117 508 844
255 662 993
241 86 981
590 302 47
301 558 22
503 165 544
151 89 245
21 675 972
433 451 227
537 524 299
56 465 799
133 366 432
517 233 915
635 458 503
628 775 754
39 99 802
638 344 547
412 106 361
7 107 73
136 58 844
9 399 139
787 474 957
116 738 340
633 798 163
412 421 431
96 43 112
637 795 548
738 235 979
639 112 335
440 613 775
480 375 144
458 699 505
77 677 656
737 20 532
135 67 621
214 748 651
231 233 800
591 316 324
688 173 722
635 501 784
5 465 824
503 259 376
224 246 821
124 461 518
741 159 214
596 31 637
287 22 466
232 250 2
162 529 84
442 794 241
620 710 120
593 162 832
399 413 957
642 88 192
292 733 615
220 381 824
145 13 973
629 797 664
208 162 400
607 416 218
664 503 623
325 794 312
445 306 421
338 46 526
212 37 555
120 462 711
480 461 124
465 49 302
237 625 205
654 94 379
703 59 830
252 618 582
641 40 616
410 573 671
198 731 216
393 316 673
427 761 674
112 237 45
611 726 212
461 459 234
434 220 664
709 718 39
563 43 270
107 123 217
83 412 728
519 430 673
189 359 488
390 314 403
468 319 445
408 611 283
155 14 722
225 619 144
315 191 917
54 296 450
45 381 408
701 798 142
472 799 467
523 747 735
317 458 525
703 695 273
39 565 527
182 431 769
268 308 723
320 755 65
75 699 127
336 83 30
688 250 679
295 294 113
623 62 258
188 630 752
749 399 367
741 234 635
356 54 539
89 740 194
230 404 247
79 668 186
437 486 699
561 340 333
798 140 957
182 157 884
674 146 821
55 332 715
523 116 958
578 643 786
410 505 677
32 56 399
630 427 413
46 540 159
319 506 544
746 377 962
485 99 6
321 178 3
294 539 503
628 540 134
179 328 624
279 462 799
328 419 58
193 456 457
744 343 305
22 213 932
774 347 786
193 521 151
379 353 727
120 730 420
338 208 268
496 592 906
706 29 263
743 453 822
128 715 201
322 324 521
21 315 509
196 86 655
435 753 308
84 234 500
121 323 952
259 118 910
141 267 720
414 294 780
51 626 827
231 540 98
148 307 358
346 108 342
540 351 825
266 537 5
47 75 781
355 649 743
614 645 190
450 118 241
782 590 958
57 589 493
493 441 409
581 57 958
774 38 967
3 748 64
305 100 192
746 742 161
590 387 109
228 180 869
135 519 513
174 456 981
198 354 190
438 371 59
782 120 629
160 733 475
270 720 556
611 364 606
549 198 152
277 704 211
574 90 847
36 519 3
572 701 739
284 303 608
278 188 854
687 10 526
690 794 655
21 98 98
672 116 440
468 21 167
624 425 604
469 581 754
119 381 236
219 616 728
558 707 956
396 346 477
131 725 574
353 740 584
785 280 792
375 99 362
733 685 943
269 282 713
306 463 120
441 762 165
487 530 687
659 268 166
428 145 355
363 140 69
254 761 48
286 230 423
162 47 861
541 401 664
113 548 802
317 113 888
371 131 30
670 102 134
515 378 450
166 583 73
719 114 123
314 10 427
162 236 708
225 43 562
361 544 799
137 80 923
787 353 846
97 756 902
170 124 243
704 524 986
108 63 967
781 239 494
98 489 717
189 686 770
321 167 563
379 419 66
222 312 912
292 397 645
770 454 614
98 186 115
325 253 647
123 223 748
791 605 549
748 94 265
171 688 517
780 631 379
186 425 146
187 465 737
247 452 868
437 378 894
687 589 222
553 9 730
257 732 292
425 328 470
14 252 803
654 494 935
755 124 65
22 165 841
664 189 314
451 670 787
620 548 846
262 226 573
481 239 157
285 213 85
0 223 618
687 636 548
322 329 86
319 215 493
243 64 26
410 21 587
393 592 943
548 272 759
739 449 470
